-0.028726777	-0.032969024	-0.07243262	-0.017139051	0.024277633	0.109077506	0.006477478	-0.0043262234	-0.10328502	-0.03074273	0.043794196	-0.038486253	0.041961893	-0.045886446	0.017338546	0.046570193
-0.09553531	-0.0011561061	0.004041983	-0.05595797	0.020432316	0.061287645	0.053777512	0.007245349	-0.02704714	-0.050934725	-0.051311355	-0.07376607	0.06349759	-0.017284006	0.013619304	0.0150596285
0.001694837	-0.08841245	0.010972943	-0.02218554	0.07445711	0.07145374	0.049183942	0.01724634	-0.092527516	-0.03323593	-0.05289614	-0.021255508	0.05758666	0.022270935	0.059034828	-0.04023974
-0.1430311	-0.054078475	-0.028734194	-0.03447688	0.06880811	0.07887121	0.08158134	-0.037975986	-0.03462293	-0.021321153	0.008213318	-0.060871746	0.045482233	0.012204531	0.041412964	-0.039163105
-0.088747144	0.028941827	0.029896911	-0.011368984	0.010599033	0.06623793	0.061641186	0.003252098	-0.14909633	-0.0022331036	0.009922153	0.015668781	0.025771853	0.012142043	0.07749009	-0.01813352
-0.041287508	-0.08528649	-0.041441217	-0.026932247	-0.004543983	0.13515978	0.037329286	-0.091989465	0.017458722	-0.020035367	-0.03289388	0.01765946	0.065302685	-0.03470011	0.10089535	-0.024422463
-0.04893856	0.027300019	-0.03664188	-0.09458514	0.046665423	0.08241064	0.044884797	-0.06674622	-0.15296927	-0.011152659	-0.099683695	-0.095814705	0.0051164427	0.036799066	0.057922333	0.015408764
-0.10478029	0.0068037156	-0.07635337	-0.0610018	0.051563207	0.058836576	0.10706409	-0.02114317	-0.10808811	-0.016967218	-0.04810812	0.0042428696	0.03405848	0.003184911	0.062423054	-0.015282806
-0.04867222	-0.060203556	-0.02847901	-0.07131709	-0.03011875	0.016908782	0.04582787	-0.036623467	-0.026619142	0.024739593	-0.0057801954	-0.01209481	0.06380408	0.009214977	0.021169748	0.011840309
-0.02296307	-0.007534739	0.06324566	-0.08989577	0.0147160515	0.13418914	0.039660756	-0.0030862044	-0.09869195	0.0037484872	-0.04318598	-0.09085565	9.128163e-05	0.014795398	0.01640904	0.049446825
-0.044539757	-0.009222849	0.038489275	-0.08647331	-0.01786332	0.07273116	0.028906727	0.07181096	-0.05131539	-0.02032779	0.03816753	-0.049907953	-0.044060826	0.06374824	-0.010669058	0.090745814
-0.088710375	-0.031606413	0.0044587343	-0.06362132	-0.021804042	0.124802664	0.05967716	-0.027255293	-0.015600225	-0.019601116	-0.0489348	-0.034010023	0.053807557	-0.019994494	0.019835655	0.13319713
-0.100172356	-0.013946868	-0.050833188	-0.032449234	0.03604111	0.06306209	0.03660618	-0.049773857	-0.021667052	-0.032730073	-0.04533697	0.035497233	0.10642951	-0.0013875201	-0.021709071	-0.08038845
-0.077175766	0.015057929	-0.041203372	-0.1547991	0.01069609	-0.011941557	0.03531866	-0.080415934	-0.036999397	-0.034989554	0.004363891	0.0056468034	-0.11848569	0.009546201	0.013593923	-0.06326763
-0.07451469	0.014319402	0.0036025096	-0.052118674	0.110911444	-0.008636592	0.03388368	-0.022730222	-0.054071456	0.052208196	-0.07671218	-0.06786407	0.014493591	0.009118446	0.01630588	0.012071177
-0.028025545	0.029436374	-0.006249044	0.029847153	0.038471993	0.06541932	0.016728694	0.020416679	0.08255191	-0.078507304	0.04741219	-0.006788681	0.06365797	0.04438009	0.07536719	0.014186152
-0.123455346	-0.005222085	-0.046726514	-0.070079766	0.0795478	0.07460678	0.05097115	0.01500105	0.0038317842	-0.035446342	0.01589559	0.006311458	0.07662509	0.067717746	0.07355273	0.048467465
-0.07460358	-0.0074428855	-0.02281517	-0.02615257	-0.072694615	0.103888616	0.085403815	-0.040877573	0.011832086	-0.036237758	-0.008891739	0.042078618	0.054609615	0.015733808	-0.068821914	-0.0030772057
